Tileset,MetatileID,HexID,BehaviorID,BehaviorName,Terrain,Flags,RawHex
primary/general,398,0x018E,23,MB_SHALLOW_WATER,16,0,0x1017
primary/general,399,0x018F,0,MB_NORMAL,0,0,0x0000
primary/general,400,0x0190,21,MB_OCEAN_WATER,16,0,0x1015
primary/general,401,0x0191,12,MB_MOUNTAIN_TOP,0,0,0x000C
primary/general,402,0x0192,21,MB_OCEAN_WATER,16,0,0x1015
primary/general,403,0x0193,21,MB_OCEAN_WATER,0,1,0x2015
primary/general,404,0x0194,0,MB_NORMAL,16,0,0x1000
primary/general,405,0x0195,23,MB_SHALLOW_WATER,16,0,0x1017
primary/general,406,0x0196,23,MB_SHALLOW_WATER,16,0,0x1017
primary/general,407,0x0197,23,MB_SHALLOW_WATER,16,0,0x1017
primary/general,408,0x0198,21,MB_OCEAN_WATER,16,0,0x1015
primary/general,409,0x0199,21,MB_OCEAN_WATER,16,0,0x1015
primary/general,410,0x019A,21,MB_OCEAN_WATER,16,0,0x1015
primary/general,411,0x019B,23,MB_SHALLOW_WATER,16,0,0x1017
primary/general,412,0x019C,23,MB_SHALLOW_WATER,16,0,0x1017
primary/general,413,0x019D,23,MB_SHALLOW_WATER,16,0,0x1017
primary/general,414,0x019E,23,MB_SHALLOW_WATER,0,0,0x0017
primary/general,415,0x019F,23,MB_SHALLOW_WATER,16,0,0x1017
primary/general,416,0x01A0,144,MB_SECRET_BASE_SPOT_RED_CAVE,0,0,0x0090
primary/general,417,0x01A1,145,MB_SECRET_BASE_SPOT_RED_CAVE_OPEN,0,0,0x0091
primary/general,418,0x01A2,0,MB_NORMAL,0,0,0x0000
primary/general,419,0x01A3,21,MB_OCEAN_WATER,16,0,0x1015
primary/general,420,0x01A4,21,MB_OCEAN_WATER,16,0,0x1015
primary/general,421,0x01A5,23,MB_SHALLOW_WATER,16,0,0x1017
primary/general,422,0x01A6,23,MB_SHALLOW_WATER,16,0,0x1017
primary/general,423,0x01A7,23,MB_SHALLOW_WATER,16,0,0x1017
primary/general,424,0x01A8,148,MB_SECRET_BASE_SPOT_YELLOW_CAVE,0,0,0x0094
primary/general,425,0x01A9,149,MB_SECRET_BASE_SPOT_YELLOW_CAVE_OPEN,0,0,0x0095
primary/general,426,0x01AA,0,MB_NORMAL,0,0,0x0000
primary/general,427,0x01AB,0,MB_NORMAL,0,0,0x0000
primary/general,428,0x01AC,0,MB_NORMAL,0,0,0x0000
primary/general,429,0x01AD,21,MB_OCEAN_WATER,16,0,0x1015
primary/general,430,0x01AE,23,MB_SHALLOW_WATER,0,0,0x0017
primary/general,431,0x01AF,21,MB_OCEAN_WATER,16,0,0x1015
primary/general,432,0x01B0,154,MB_SECRET_BASE_SPOT_BLUE_CAVE,0,0,0x009A
primary/general,433,0x01B1,155,MB_SECRET_BASE_SPOT_BLUE_CAVE_OPEN,0,0,0x009B
primary/general,434,0x01B2,0,MB_NORMAL,0,0,0x0000
primary/general,435,0x01B3,0,MB_NORMAL,16,0,0x1000
primary/general,436,0x01B4,0,MB_NORMAL,0,0,0x0000
primary/general,437,0x01B5,21,MB_OCEAN_WATER,16,0,0x1015
primary/general,438,0x01B6,0,MB_NORMAL,0,0,0x0000
primary/general,439,0x01B7,21,MB_OCEAN_WATER,16,0,0x1015
primary/general,440,0x01B8,0,MB_NORMAL,0,0,0x0000
primary/general,441,0x01B9,0,MB_NORMAL,16,0,0x1000
primary/general,442,0x01BA,0,MB_NORMAL,16,0,0x1000
primary/general,443,0x01BB,0,MB_NORMAL,16,0,0x1000
primary/general,444,0x01BC,0,MB_NORMAL,0,0,0x0000
primary/general,445,0x01BD,21,MB_OCEAN_WATER,16,0,0x1015
primary/general,446,0x01BE,21,MB_OCEAN_WATER,16,0,0x1015
primary/general,447,0x01BF,21,MB_OCEAN_WATER,16,0,0x1015
primary/general,448,0x01C0,0,MB_NORMAL,16,0,0x1000
primary/general,449,0x01C1,0,MB_NORMAL,16,0,0x1000
primary/general,450,0x01C2,0,MB_NORMAL,16,0,0x1000
primary/general,451,0x01C3,0,MB_NORMAL,16,0,0x1000
primary/general,452,0x01C4,0,MB_NORMAL,16,0,0x1000
primary/general,453,0x01C5,0,MB_NORMAL,16,0,0x1000
primary/general,454,0x01C6,2,MB_TALL_GRASS,0,0,0x0002
primary/general,455,0x01C7,2,MB_TALL_GRASS,0,0,0x0002
primary/general,456,0x01C8,0,MB_NORMAL,16,0,0x1000
primary/general,457,0x01C9,0,MB_NORMAL,16,0,0x1000
primary/general,458,0x01CA,0,MB_NORMAL,16,0,0x1000
primary/general,459,0x01CB,0,MB_NORMAL,16,0,0x1000
primary/general,460,0x01CC,0,MB_NORMAL,16,0,0x1000
primary/general,461,0x01CD,105,MB_ANIMATED_DOOR,16,0,0x1069
primary/general,462,0x01CE,0,MB_NORMAL,0,0,0x0000
primary/general,463,0x01CF,0,MB_NORMAL,0,0,0x0000
primary/general,464,0x01D0,0,MB_NORMAL,0,0,0x0000
primary/general,465,0x01D1,0,MB_NORMAL,0,0,0x0000
primary/general,466,0x01D2,0,MB_NORMAL,0,0,0x0000
primary/general,467,0x01D3,0,MB_NORMAL,0,0,0x0000
primary/general,468,0x01D4,0,MB_NORMAL,0,0,0x0000
primary/general,469,0x01D5,0,MB_NORMAL,0,0,0x0000
primary/general,470,0x01D6,0,MB_NORMAL,0,0,0x0000
primary/general,471,0x01D7,0,MB_NORMAL,0,0,0x0000
primary/general,472,0x01D8,0,MB_NORMAL,0,0,0x0000
primary/general,473,0x01D9,0,MB_NORMAL,0,0,0x0000
primary/general,474,0x01DA,0,MB_NORMAL,0,0,0x0000
primary/general,475,0x01DB,105,MB_ANIMATED_DOOR,0,0,0x0069
primary/general,476,0x01DC,0,MB_NORMAL,0,0,0x0000
primary/general,477,0x01DD,0,MB_NORMAL,0,0,0x0000
primary/general,478,0x01DE,0,MB_NORMAL,0,0,0x0000
primary/general,479,0x01DF,0,MB_NORMAL,0,0,0x0000
primary/general,480,0x01E0,0,MB_NORMAL,0,0,0x0000
primary/general,481,0x01E1,0,MB_NORMAL,0,0,0x0000
primary/general,482,0x01E2,0,MB_NORMAL,0,0,0x0000
primary/general,483,0x01E3,0,MB_NORMAL,0,0,0x0000
primary/general,484,0x01E4,0,MB_NORMAL,0,0,0x0000
primary/general,485,0x01E5,0,MB_NORMAL,0,0,0x0000
primary/general,486,0x01E6,0,MB_NORMAL,0,0,0x0000
primary/general,487,0x01E7,0,MB_NORMAL,0,0,0x0000
primary/general,488,0x01E8,0,MB_NORMAL,0,0,0x0000
primary/general,489,0x01E9,0,MB_NORMAL,0,0,0x0000
primary/general,490,0x01EA,0,MB_NORMAL,0,0,0x0000
primary/general,491,0x01EB,0,MB_NORMAL,0,0,0x0000
primary/general,492,0x01EC,0,MB_NORMAL,0,0,0x0000
primary/general,493,0x01ED,0,MB_NORMAL,0,0,0x0000
primary/general,494,0x01EE,0,MB_NORMAL,0,0,0x0000
primary/general,495,0x01EF,0,MB_NORMAL,0,0,0x0000
primary/general,496,0x01F0,0,MB_NORMAL,0,0,0x0000
primary/general,497,0x01F1,0,MB_NORMAL,0,0,0x0000
primary/general,498,0x01F2,0,MB_NORMAL,0,0,0x0000
primary/general,499,0x01F3,0,MB_NORMAL,0,0,0x0000
primary/general,500,0x01F4,0,MB_NORMAL,0,0,0x0000
primary/general,501,0x01F5,0,MB_NORMAL,0,0,0x0000
primary/general,502,0x01F6,21,MB_OCEAN_WATER,0,1,0x2015
primary/general,503,0x01F7,21,MB_OCEAN_WATER,0,1,0x2015
primary/general,504,0x01F8,209,MB_BUMPY_SLOPE,16,0,0x10D1
primary/general,505,0x01F9,209,MB_BUMPY_SLOPE,16,0,0x10D1
primary/general,506,0x01FA,23,MB_SHALLOW_WATER,0,0,0x0017
primary/general,507,0x01FB,23,MB_SHALLOW_WATER,0,0,0x0017
primary/general,508,0x01FC,0,MB_NORMAL,0,0,0x0000
primary/general,509,0x01FD,0,MB_NORMAL,0,0,0x0000
primary/general,510,0x01FE,16,MB_POND_WATER,0,1,0x2010
primary/general,511,0x01FF,16,MB_POND_WATER,0,1,0x2010
primary/secret_base,0,0x0000,0,MB_NORMAL,0,0,0x0000
primary/secret_base,1,0x0001,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,0,0x0000,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,1,0x0001,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,2,0x0002,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,3,0x0003,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,4,0x0004,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,5,0x0005,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,6,0x0006,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,7,0x0007,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,8,0x0008,101,MB_SOUTH_ARROW_WARP,0,0,0x0065
secondary/battle_arena,9,0x0009,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,10,0x000A,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,11,0x000B,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,12,0x000C,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,13,0x000D,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,14,0x000E,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,15,0x000F,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,16,0x0010,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,17,0x0011,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,18,0x0012,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,19,0x0013,105,MB_ANIMATED_DOOR,0,0,0x0069
secondary/battle_arena,20,0x0014,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,21,0x0015,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,22,0x0016,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,23,0x0017,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,24,0x0018,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,25,0x0019,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,26,0x001A,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,27,0x001B,105,MB_ANIMATED_DOOR,0,0,0x0069
secondary/battle_arena,28,0x001C,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,29,0x001D,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,30,0x001E,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,31,0x001F,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,32,0x0020,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,33,0x0021,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,34,0x0022,101,MB_SOUTH_ARROW_WARP,0,0,0x0065
secondary/battle_arena,35,0x0023,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,36,0x0024,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,37,0x0025,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,38,0x0026,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,39,0x0027,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,40,0x0028,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,41,0x0029,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,42,0x002A,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,43,0x002B,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,44,0x002C,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,45,0x002D,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,46,0x002E,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,47,0x002F,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,48,0x0030,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,49,0x0031,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,50,0x0032,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,51,0x0033,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,52,0x0034,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,53,0x0035,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,54,0x0036,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,55,0x0037,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,56,0x0038,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,57,0x0039,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,58,0x003A,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,59,0x003B,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,60,0x003C,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,61,0x003D,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,62,0x003E,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,63,0x003F,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,64,0x0040,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,65,0x0041,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,66,0x0042,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,67,0x0043,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,68,0x0044,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,69,0x0045,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,70,0x0046,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,71,0x0047,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,72,0x0048,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,73,0x0049,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,74,0x004A,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,75,0x004B,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,76,0x004C,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,77,0x004D,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,78,0x004E,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,79,0x004F,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,80,0x0050,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,81,0x0051,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,82,0x0052,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,83,0x0053,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,84,0x0054,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,85,0x0055,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,86,0x0056,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,87,0x0057,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,88,0x0058,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,89,0x0059,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,90,0x005A,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,91,0x005B,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,92,0x005C,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,93,0x005D,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,94,0x005E,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,95,0x005F,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,96,0x0060,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,97,0x0061,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,98,0x0062,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,99,0x0063,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,100,0x0064,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,101,0x0065,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,102,0x0066,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,103,0x0067,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,104,0x0068,101,MB_SOUTH_ARROW_WARP,0,0,0x0065
secondary/battle_arena,105,0x0069,101,MB_SOUTH_ARROW_WARP,0,0,0x0065
secondary/battle_arena,106,0x006A,101,MB_SOUTH_ARROW_WARP,0,0,0x0065
secondary/battle_arena,107,0x006B,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,108,0x006C,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,109,0x006D,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,110,0x006E,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,111,0x006F,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,112,0x0070,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,113,0x0071,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,114,0x0072,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,115,0x0073,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,116,0x0074,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,117,0x0075,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,118,0x0076,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,119,0x0077,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,120,0x0078,101,MB_SOUTH_ARROW_WARP,0,0,0x0065
secondary/battle_arena,121,0x0079,101,MB_SOUTH_ARROW_WARP,0,0,0x0065
secondary/battle_arena,122,0x007A,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,123,0x007B,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,124,0x007C,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,125,0x007D,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,126,0x007E,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,127,0x007F,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,128,0x0080,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,129,0x0081,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,130,0x0082,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,131,0x0083,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,132,0x0084,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,133,0x0085,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,134,0x0086,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,135,0x0087,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,136,0x0088,131,MB_PC,0,0,0x0083
secondary/battle_arena,137,0x0089,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,138,0x008A,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,139,0x008B,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,140,0x008C,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,141,0x008D,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,142,0x008E,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,143,0x008F,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,144,0x0090,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,145,0x0091,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,146,0x0092,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,147,0x0093,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,148,0x0094,101,MB_SOUTH_ARROW_WARP,16,0,0x1065
secondary/battle_arena,149,0x0095,101,MB_SOUTH_ARROW_WARP,16,0,0x1065
secondary/battle_arena,150,0x0096,101,MB_SOUTH_ARROW_WARP,16,0,0x1065
secondary/battle_arena,151,0x0097,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,152,0x0098,101,MB_SOUTH_ARROW_WARP,0,0,0x0065
secondary/battle_arena,153,0x0099,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,154,0x009A,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,155,0x009B,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,156,0x009C,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,157,0x009D,101,MB_SOUTH_ARROW_WARP,16,0,0x1065
secondary/battle_arena,158,0x009E,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,159,0x009F,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,160,0x00A0,101,MB_SOUTH_ARROW_WARP,0,0,0x0065
secondary/battle_arena,161,0x00A1,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,162,0x00A2,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,163,0x00A3,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,164,0x00A4,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,165,0x00A5,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,166,0x00A6,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,167,0x00A7,0,MB_NORMAL,16,0,0x1000
secondary/battle_arena,168,0x00A8,101,MB_SOUTH_ARROW_WARP,0,0,0x0065
secondary/battle_arena,169,0x00A9,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,170,0x00AA,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,171,0x00AB,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,172,0x00AC,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,173,0x00AD,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,174,0x00AE,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,175,0x00AF,0,MB_NORMAL,0,0,0x0000
secondary/battle_arena,176,0x00B0,101,MB_SOUTH_ARROW_WARP,0,0,0x0065
secondary/battle_dome,0,0x0000,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,1,0x0001,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,2,0x0002,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,3,0x0003,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,4,0x0004,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,5,0x0005,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,6,0x0006,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,7,0x0007,0,MB_NORMAL,16,0,0x1000
secondary/battle_dome,8,0x0008,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,9,0x0009,105,MB_ANIMATED_DOOR,16,0,0x1069
secondary/battle_dome,10,0x000A,105,MB_ANIMATED_DOOR,16,0,0x1069
secondary/battle_dome,11,0x000B,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,12,0x000C,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,13,0x000D,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,14,0x000E,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,15,0x000F,0,MB_NORMAL,16,0,0x1000
secondary/battle_dome,16,0x0010,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,17,0x0011,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,18,0x0012,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,19,0x0013,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,20,0x0014,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,21,0x0015,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,22,0x0016,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,23,0x0017,0,MB_NORMAL,16,0,0x1000
secondary/battle_dome,24,0x0018,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,25,0x0019,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,26,0x001A,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,27,0x001B,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,28,0x001C,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,29,0x001D,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,30,0x001E,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,31,0x001F,0,MB_NORMAL,16,0,0x1000
secondary/battle_dome,32,0x0020,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,33,0x0021,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,34,0x0022,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,35,0x0023,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,36,0x0024,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,37,0x0025,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,38,0x0026,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,39,0x0027,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,40,0x0028,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,41,0x0029,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,42,0x002A,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,43,0x002B,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,44,0x002C,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,45,0x002D,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,46,0x002E,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,47,0x002F,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,48,0x0030,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,49,0x0031,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,50,0x0032,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,51,0x0033,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,52,0x0034,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,53,0x0035,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,54,0x0036,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,55,0x0037,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,56,0x0038,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,57,0x0039,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,58,0x003A,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,59,0x003B,0,MB_NORMAL,16,0,0x1000
secondary/battle_dome,60,0x003C,0,MB_NORMAL,16,0,0x1000
secondary/battle_dome,61,0x003D,101,MB_SOUTH_ARROW_WARP,0,0,0x0065
secondary/battle_dome,62,0x003E,101,MB_SOUTH_ARROW_WARP,0,0,0x0065
secondary/battle_dome,63,0x003F,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,64,0x0040,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,65,0x0041,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,66,0x0042,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,67,0x0043,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,68,0x0044,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,69,0x0045,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,70,0x0046,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,71,0x0047,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,72,0x0048,131,MB_PC,16,0,0x1083
secondary/battle_dome,73,0x0049,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,74,0x004A,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,75,0x004B,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,76,0x004C,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,77,0x004D,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,78,0x004E,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,79,0x004F,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,80,0x0050,0,MB_NORMAL,16,0,0x1000
secondary/battle_dome,81,0x0051,0,MB_NORMAL,0,0,0x0000
secondary/battle_dome,82,0x0052,0,MB_NORMAL,0,0,0x0000
